year,month,dayofyear,weekday,hour,rate_of_change,wind_chill,rel_hum_,rain,snow,created,is_holiday
2016,7,199,6,9,0.0,19.3,67.0,0.0,0.0,1,0
2016,7,199,6,10,0.0,19.9,70.0,0.0,0.0,1,0
2016,7,199,6,11,2.0,20.4,74.0,0.0,0.0,0,0
2016,7,199,6,12,0.0,22.1,55.0,0.0,0.0,1,0
2016,7,199,6,13,-3.0,23.3,43.0,0.0,0.0,0,0
2016,7,199,6,14,-2.0,24.0,42.0,0.0,0.0,0,0
2016,7,199,6,15,4.0,23.6,45.0,0.0,0.0,0,0
2016,7,199,6,16,6.0,22.9,51.0,0.0,0.0,0,0
2016,7,199,6,17,2.0,22.2,55.0,0.0,0.0,0,0
2016,7,199,6,18,-2.0,22.0,62.0,0.0,0.0,0,0
2016,7,199,6,19,-2.0,21.6,67.0,0.0,0.0,0,0
2016,7,199,6,20,-2.0,20.9,81.0,0.0,0.0,0,0
2016,7,199,6,21,-8.0,20.8,81.0,0.0,0.0,0,0
2016,7,199,6,22,-1.0,22.3,68.0,0.0,0.0,0,0
2016,7,199,6,23,6.0,21.0,75.0,0.0,0.0,0,0
2016,7,200,0,0,0.0,20.6,80.0,0.0,0.0,0,0
2016,7,200,0,1,1.0,20.3,85.0,0.0,0.0,0,0
2016,7,200,0,2,-3.0,20.1,87.0,0.0,0.0,0,0
2016,7,200,0,3,2.0,20.3,88.0,0.0,0.0,0,0
2016,7,200,0,4,1.0,20.0,90.0,0.0,0.0,0,0
2016,7,200,0,5,1.0,19.7,90.0,0.0,0.0,0,0
2016,7,200,0,6,0.0,18.9,92.0,0.0,0.0,1,0
2016,7,200,0,7,0.0,20.5,89.0,0.0,0.0,1,0
2016,7,200,0,8,0.0,27.5,64.0,0.0,0.0,1,0
2016,7,200,0,9,-4.0,27.7,58.0,0.0,0.0,0,0
2016,7,200,0,10,-1.0,28.9,49.0,0.0,0.0,0,0
2016,7,200,0,11,6.0,28.1,46.0,0.0,0.0,0,0
2016,7,200,0,12,-8.0,29.7,40.0,0.0,0.0,0,0
2016,7,200,0,13,-2.0,29.6,39.0,0.0,0.0,0,0
2016,7,200,0,14,4.0,29.3,37.0,0.0,0.0,0,0
2016,7,200,0,15,1.0,29.1,36.0,0.0,0.0,0,0
2016,7,200,0,16,-1.0,28.4,34.0,0.0,0.0,0,0
2016,7,200,0,17,-1.0,27.4,35.0,0.0,0.0,0,0
2016,7,200,0,18,-3.0,26.3,32.0,0.0,0.0,0,0
2016,7,200,0,19,-12.0,25.3,39.0,0.0,0.0,0,0
2016,7,200,0,20,-13.0,23.8,42.0,0.0,0.0,0,0
2016,7,200,0,21,-14.0,23.0,39.0,0.0,0.0,0,0
2016,7,200,0,22,6.0,21.9,42.0,0.0,0.0,0,0
2016,7,200,0,23,-8.0,20.8,47.0,0.0,0.0,0,0
2016,7,201,1,0,0.0,19.9,50.0,0.0,0.0,0,0
2016,7,201,1,1,2.0,19.1,50.0,0.0,0.0,0,0
2016,7,201,1,2,-1.0,18.4,52.0,0.0,0.0,0,0
2016,7,201,1,3,1.0,17.9,54.0,0.0,0.0,0,0
2016,7,201,1,4,0.0,17.6,56.0,0.0,0.0,1,0
2016,7,201,1,5,0.0,16.8,60.0,0.0,0.0,1,0
2016,7,201,1,6,0.0,16.1,66.0,0.0,0.0,1,0
2016,7,201,1,7,0.0,19.1,52.0,0.0,0.0,1,0
2016,7,201,1,8,0.0,21.0,46.0,0.0,0.0,1,0
2016,7,201,1,9,-2.0,22.1,45.0,0.0,0.0,0,0
2016,7,201,1,10,-1.0,23.8,40.0,0.0,0.0,0,0
2016,7,201,1,11,13.0,20.4,64.0,0.0,0.0,0,0
2016,7,201,1,12,0.0,24.8,38.0,0.0,0.0,0,0
2016,7,201,1,13,2.0,24.2,40.0,0.0,0.0,0,0
2016,7,201,1,14,-1.0,25.0,38.0,0.0,0.0,0,0
2016,7,201,1,15,4.0,25.5,34.0,0.0,0.0,0,0
2016,7,201,1,16,0.0,25.6,32.0,0.0,0.0,0,0
2016,7,201,1,17,5.0,25.7,33.0,0.0,0.0,0,0
2016,7,201,1,18,-2.0,23.1,51.0,0.0,0.0,0,0
2016,7,201,1,19,-11.0,21.7,55.0,0.0,0.0,0,0
2016,7,201,1,20,-20.0,22.2,40.0,0.0,0.0,0,0
2016,7,201,1,21,-4.0,21.4,40.0,0.0,0.0,0,0
2016,7,201,1,22,2.0,20.4,50.0,0.0,0.0,0,0
2016,7,201,1,23,0.0,19.4,50.0,0.0,0.0,0,0
2016,7,202,2,0,0.0,19.2,53.0,0.0,0.0,0,0
2016,7,202,2,1,-4.0,15.4,73.0,0.0,0.0,0,0
2016,7,202,2,2,0.0,16.2,69.0,0.0,0.0,0,0
2016,7,202,2,3,0.0,17.0,65.0,0.0,0.0,0,0
2016,7,202,2,4,1.0,16.3,68.0,0.0,0.0,0,0
2016,7,202,2,5,0.0,15.9,71.0,0.0,0.0,1,0
2016,7,202,2,6,0.0,16.7,69.0,0.0,0.0,1,0
2016,7,202,2,7,0.0,18.0,72.0,0.0,0.0,1,0
2016,7,202,2,8,0.0,18.1,71.0,0.0,0.0,1,0
2016,7,202,2,9,-2.0,20.6,60.0,0.0,0.0,0,0
2016,7,202,2,10,0.0,20.8,58.0,0.0,0.0,0,0
2016,7,202,2,11,8.0,20.6,68.0,0.0,0.0,0,0
2016,7,202,2,12,3.0,21.1,67.0,0.0,0.0,0,0
2016,7,202,2,13,-5.0,21.8,66.0,0.0,0.0,0,0
2016,7,202,2,14,1.0,23.5,48.0,0.0,0.0,0,0
2016,7,202,2,15,5.0,24.8,40.0,0.0,0.0,0,0
2016,7,202,2,16,0.0,25.2,39.0,0.0,0.0,0,0
2016,7,202,2,17,0.0,24.5,46.0,0.0,0.0,0,0
2016,7,202,2,18,0.0,22.5,62.0,0.0,0.0,0,0
2016,7,202,2,19,0.0,21.8,63.0,0.0,0.0,0,0
2016,7,202,2,20,-14.0,19.7,75.0,0.0,0.0,0,0
2016,7,202,2,21,-1.0,20.2,70.0,0.0,0.0,0,0
2016,7,202,2,22,-1.0,20.7,73.0,0.0,0.0,0,0
2016,7,202,2,23,2.0,18.6,86.0,0.0,0.0,0,0
2016,7,203,3,0,0.0,18.3,88.0,0.0,0.0,0,0
2016,7,203,3,1,-1.0,19.1,79.0,0.0,0.0,0,0
2016,7,203,3,2,3.0,17.8,85.0,0.0,0.0,0,0
2016,7,203,3,3,-3.0,17.5,84.0,0.0,0.0,0,0
2016,7,203,3,4,0.0,18.4,79.0,0.0,0.0,1,0
2016,7,203,3,5,-1.0,17.9,83.0,0.0,0.0,0,0
2016,7,203,3,6,-1.0,18.5,82.0,0.0,0.0,0,0
2016,7,203,3,7,0.0,18.8,85.0,0.0,0.0,0,0
2016,7,203,3,8,0.0,19.6,81.0,0.0,0.0,1,0
2016,7,203,3,9,-5.0,21.2,80.0,0.0,0.0,0,0
2016,7,203,3,10,-6.0,22.4,76.0,0.0,0.0,0,0
2016,7,203,3,11,11.0,23.9,71.0,0.0,0.0,0,0
2016,7,203,3,12,5.0,26.1,59.0,0.0,0.0,0,0
2016,7,203,3,13,-2.0,27.5,52.0,0.0,0.0,0,0
2016,7,203,3,14,1.0,28.0,49.0,0.0,0.0,0,0
2016,7,203,3,15,-2.0,25.7,64.0,0.0,0.0,0,0
2016,7,203,3,16,2.0,23.8,74.0,0.0,0.0,0,0
2016,7,203,3,17,0.0,24.5,73.0,0.0,0.0,0,0
2016,7,203,3,18,2.0,23.4,74.0,0.0,0.0,0,0
2016,7,203,3,19,-8.0,23.6,75.0,0.0,0.0,0,0
2016,7,203,3,20,-17.0,22.6,80.0,0.0,0.0,0,0
2016,7,203,3,21,-2.0,20.8,85.0,0.0,0.0,0,0
2016,7,203,3,22,-5.0,21.1,87.0,0.0,0.0,0,0
2016,7,203,3,23,0.0,21.4,87.0,0.0,0.0,0,0
2016,7,204,4,0,0.0,20.4,87.0,0.0,0.0,0,0
2016,7,204,4,1,1.0,19.8,88.0,0.0,0.0,0,0
2016,7,204,4,2,3.0,20.2,86.0,0.0,0.0,0,0
2016,7,204,4,3,-1.0,20.7,84.0,0.0,0.0,0,0
2016,7,204,4,4,-1.0,19.2,89.0,0.0,0.0,0,0
2016,7,204,4,5,-1.0,19.0,91.0,0.0,0.0,0,0
2016,7,204,4,6,-1.0,19.8,89.0,0.0,0.0,0,0
2016,7,204,4,7,0.0,22.9,83.0,0.0,0.0,1,0
2016,7,204,4,8,-1.0,27.2,71.0,0.0,0.0,0,0
2016,7,204,4,9,0.0,28.7,65.0,0.0,0.0,1,0
2016,7,204,4,10,1.0,24.0,81.0,0.0,0.0,0,0
2016,7,204,4,11,-2.0,25.7,76.0,0.0,0.0,0,0
2016,7,204,4,12,13.0,26.1,66.0,0.0,0.0,0,0
2016,7,204,4,13,-11.0,33.1,33.0,0.0,0.0,0,0
2016,7,204,4,14,1.0,34.4,30.0,0.0,0.0,0,0
2016,7,204,4,15,-1.0,34.5,29.0,0.0,0.0,0,0
2016,7,204,4,16,2.0,32.5,34.0,0.0,0.0,0,0
2016,7,204,4,17,1.0,31.9,35.0,0.0,0.0,0,0
2016,7,204,4,18,0.0,33.0,30.0,0.0,0.0,0,0
2016,7,204,4,19,-5.0,31.0,36.0,0.0,0.0,0,0
2016,7,204,4,20,-12.0,29.9,34.0,0.0,0.0,0,0
2016,7,204,4,21,-6.0,29.1,40.0,0.0,0.0,0,0
2016,7,204,4,22,2.0,28.3,42.0,0.0,0.0,0,0
2016,7,204,4,23,2.0,27.2,46.0,0.0,0.0,0,0
2016,7,205,5,0,0.0,26.2,49.0,0.0,0.0,0,0
2016,7,205,5,1,1.0,25.4,51.0,0.0,0.0,0,0
2016,7,205,5,2,0.0,25.6,50.0,0.0,0.0,0,0
2016,7,205,5,3,1.0,24.9,52.0,0.0,0.0,0,0
2016,7,205,5,4,0.0,23.9,55.0,0.0,0.0,0,0
2016,7,205,5,5,0.0,23.2,58.0,0.0,0.0,1,0
2016,7,205,5,6,-1.0,24.0,57.0,0.0,0.0,0,0
2016,7,205,5,7,0.0,24.0,60.0,0.0,0.0,1,0
2016,7,205,5,8,0.0,27.1,49.0,0.0,0.0,1,0
2016,7,205,5,9,0.0,28.8,43.0,0.0,0.0,1,0
2016,7,205,5,10,-1.0,30.4,38.0,0.0,0.0,0,0
2016,7,205,5,11,-2.0,31.6,33.0,0.0,0.0,0,0
2016,7,205,5,12,-6.0,31.1,34.0,0.0,0.0,0,0
2016,7,205,5,13,0.0,32.8,34.0,0.0,0.0,0,0
2016,7,205,5,14,-1.0,28.5,43.0,0.0,0.0,0,0
2016,7,205,5,15,1.0,26.9,53.0,0.0,0.0,0,0
2016,7,205,5,16,0.0,26.4,55.0,0.0,0.0,0,0
2016,7,205,5,17,5.0,27.9,48.0,0.0,0.0,0,0
2016,7,205,5,18,3.0,30.7,36.0,0.0,0.0,0,0
2016,7,205,5,19,-2.0,29.8,35.0,0.0,0.0,0,0
2016,7,205,5,20,7.0,28.8,38.0,0.0,0.0,0,0
2016,7,205,5,21,-8.0,27.6,45.0,0.0,0.0,0,0
2016,7,205,5,22,5.0,26.9,50.0,0.0,0.0,0,0
2016,7,205,5,23,-2.0,25.8,54.0,0.0,0.0,0,0
2016,7,206,6,0,-1.0,25.3,55.0,0.0,0.0,0,0
2016,7,206,6,1,-1.0,25.0,56.0,0.0,0.0,0,0
2016,7,206,6,2,-2.0,24.2,57.0,0.0,0.0,0,0
2016,7,206,6,3,-1.0,22.6,65.0,0.0,0.0,0,0
2016,7,206,6,4,1.0,22.4,67.0,0.0,0.0,0,0
2016,7,206,6,5,2.0,21.7,70.0,0.0,0.0,0,0
2016,7,206,6,6,-1.0,21.2,70.0,0.0,0.0,0,0
2016,7,206,6,7,0.0,22.4,69.0,0.0,0.0,1,0
2016,7,206,6,8,1.0,21.3,72.0,0.0,0.0,0,0
2016,7,206,6,9,0.0,21.4,75.0,0.0,0.0,1,0
2016,7,206,6,10,-1.0,22.0,76.0,0.0,0.0,0,0
2016,7,206,6,11,0.0,22.8,73.0,0.0,0.0,0,0
2016,7,206,6,12,-1.0,23.0,74.0,0.0,0.0,0,0
2016,7,206,6,13,0.0,22.6,77.0,0.0,0.0,0,0
2016,7,206,6,14,2.0,22.1,80.0,0.0,0.0,0,0
2016,7,206,6,15,0.0,22.6,79.0,0.0,0.0,0,0
2016,7,206,6,16,3.0,22.3,83.0,0.0,0.0,0,0
2016,7,206,6,17,-2.0,22.8,82.0,0.0,0.0,0,0
2016,7,206,6,18,0.0,22.3,84.0,0.0,0.0,0,0
2016,7,206,6,19,-1.0,22.6,80.0,0.0,0.0,0,0
2016,7,206,6,20,0.0,21.5,84.0,0.0,0.0,0,0
2016,7,206,6,21,0.0,21.3,85.0,0.0,0.0,0,0
2016,7,206,6,22,-1.0,21.1,88.0,0.0,0.0,0,0
2016,7,206,6,23,-1.0,21.0,90.0,0.0,0.0,0,0
2016,7,207,0,0,0.0,21.0,91.0,0.0,0.0,0,0
2016,7,207,0,1,-2.0,20.9,95.0,0.0,0.0,0,0
2016,7,207,0,2,-1.0,21.1,94.0,0.0,0.0,0,0
2016,7,207,0,3,2.0,21.8,93.0,0.0,0.0,0,0
2016,7,207,0,4,0.0,23.8,83.0,0.0,0.0,1,0
2016,7,207,0,5,0.0,22.4,96.0,1.0,0.0,1,0
2016,7,207,0,6,0.0,21.5,92.0,1.0,0.0,1,0
2016,7,207,0,7,0.0,21.3,90.0,1.0,0.0,1,0
2016,7,207,0,8,0.0,21.7,91.0,0.0,0.0,1,0
2016,7,207,0,9,0.0,21.1,95.0,0.0,0.0,1,0
2016,7,207,0,10,1.0,21.8,94.0,0.0,0.0,0,0
2016,7,207,0,11,4.0,21.5,93.0,0.0,0.0,0,0
2016,7,207,0,12,2.0,22.4,90.0,0.0,0.0,0,0
2016,7,207,0,13,4.0,23.8,92.0,0.0,0.0,0,0
2016,7,207,0,14,0.0,24.5,87.0,0.0,0.0,0,0
2016,7,207,0,15,-2.0,31.1,45.0,0.0,0.0,0,0
2016,7,207,0,16,-2.0,30.9,43.0,0.0,0.0,0,0
2016,7,207,0,17,3.0,30.8,38.0,0.0,0.0,0,0
2016,7,207,0,18,-1.0,29.5,40.0,0.0,0.0,0,0
2016,7,207,0,19,-3.0,28.6,44.0,0.0,0.0,0,0
2016,7,207,0,20,-18.0,27.5,47.0,0.0,0.0,0,0
2016,7,207,0,21,-9.0,21.6,73.0,0.0,0.0,0,0
2016,7,207,0,22,0.0,26.2,56.0,0.0,0.0,0,0
2016,7,207,0,23,-3.0,24.6,58.0,0.0,0.0,0,0
2016,7,208,1,0,3.0,23.4,62.0,0.0,0.0,0,0
2016,7,208,1,1,0.0,22.4,66.0,0.0,0.0,0,0
2016,7,208,1,2,2.0,21.6,67.0,0.0,0.0,0,0
2016,7,208,1,3,0.0,20.5,71.0,0.0,0.0,1,0
2016,7,208,1,4,0.0,19.7,74.0,0.0,0.0,1,0
2016,7,208,1,5,0.0,17.5,84.0,0.0,0.0,1,0
2016,7,208,1,6,0.0,18.2,84.0,0.0,0.0,1,0
2016,7,208,1,7,0.0,19.9,77.0,0.0,0.0,1,0
2016,7,208,1,8,0.0,22.6,66.0,0.0,0.0,1,0
2016,7,208,1,9,-1.0,21.3,74.0,0.0,0.0,0,0
2016,7,208,1,10,-4.0,22.2,71.0,0.0,0.0,0,0
2016,7,208,1,11,5.0,22.7,70.0,0.0,0.0,0,0
2016,7,208,1,12,10.0,23.1,72.0,0.0,0.0,0,0
2016,7,208,1,13,-1.0,22.7,72.0,0.0,0.0,0,0
2016,7,208,1,14,-1.0,23.6,66.0,0.0,0.0,0,0
2016,7,208,1,15,1.0,25.1,59.0,0.0,0.0,0,0
2016,7,208,1,16,1.0,26.1,54.0,0.0,0.0,0,0
2016,7,208,1,17,-5.0,24.3,61.0,0.0,0.0,0,0
2016,7,208,1,18,-2.0,23.5,71.0,0.0,0.0,0,0
2016,7,208,1,19,-11.0,24.0,70.0,0.0,0.0,0,0
2016,7,208,1,20,-13.0,27.6,44.0,0.0,0.0,0,0
2016,7,208,1,21,-3.0,26.7,50.0,0.0,0.0,0,0
2016,7,208,1,22,-7.0,22.4,71.0,0.0,0.0,0,0
2016,7,208,1,23,0.0,21.3,80.0,0.0,0.0,0,0
2016,7,209,2,0,-1.0,20.8,78.0,0.0,0.0,0,0
2016,7,209,2,1,3.0,19.6,82.0,0.0,0.0,0,0
2016,7,209,2,2,-2.0,19.5,82.0,0.0,0.0,0,0
2016,7,209,2,3,-2.0,18.8,87.0,0.0,0.0,0,0
2016,7,209,2,4,0.0,18.4,89.0,0.0,0.0,1,0
2016,7,209,2,5,0.0,18.2,90.0,0.0,0.0,1,0
2016,7,209,2,6,0.0,19.4,84.0,0.0,0.0,1,0
2016,7,209,2,7,0.0,20.4,84.0,0.0,0.0,1,0
2016,7,209,2,8,0.0,21.3,82.0,0.0,0.0,1,0
2016,7,209,2,9,-2.0,22.2,78.0,0.0,0.0,0,0
2016,7,209,2,10,-2.0,23.5,73.0,0.0,0.0,0,0
2016,7,209,2,11,11.0,24.3,73.0,0.0,0.0,0,0
2016,7,209,2,12,1.0,25.7,66.0,0.0,0.0,0,0
2016,7,209,2,13,-8.0,26.1,65.0,0.0,0.0,0,0
2016,7,209,2,14,0.0,26.0,64.0,0.0,0.0,0,0
2016,7,209,2,15,1.0,25.4,66.0,0.0,0.0,0,0
2016,7,209,2,16,-3.0,27.2,58.0,0.0,0.0,0,0
2016,7,209,2,17,-2.0,24.4,70.0,0.0,0.0,0,0
2016,7,209,2,18,3.0,26.2,70.0,0.0,0.0,0,0
2016,7,209,2,19,-5.0,23.9,79.0,0.0,0.0,0,0
2016,7,209,2,20,-10.0,22.7,84.0,0.0,0.0,0,0
2016,7,209,2,21,-4.0,23.3,80.0,0.0,0.0,0,0
2016,7,209,2,22,-4.0,23.7,83.0,0.0,0.0,0,0
2016,7,209,2,23,1.0,23.9,82.0,0.0,0.0,0,0
2016,7,210,3,0,0.0,23.3,83.0,0.0,0.0,0,0
2016,7,210,3,1,2.0,23.9,74.0,0.0,0.0,0,0
2016,7,210,3,2,1.0,21.9,90.0,0.0,0.0,0,0
2016,7,210,3,3,0.0,21.4,94.0,0.0,0.0,0,0
2016,7,210,3,4,1.0,20.7,94.0,0.0,0.0,0,0
2016,7,210,3,5,1.0,20.7,92.0,0.0,0.0,0,0
2016,7,210,3,6,0.0,20.9,92.0,0.0,0.0,1,0
2016,7,210,3,7,-1.0,22.8,83.0,0.0,0.0,0,0
2016,7,210,3,8,0.0,24.5,71.0,0.0,0.0,1,0
2016,7,210,3,9,-2.0,24.5,76.0,0.0,0.0,0,0
2016,7,210,3,10,-7.0,25.6,67.0,0.0,0.0,0,0
2016,7,210,3,11,7.0,24.4,71.0,0.0,0.0,0,0
2016,7,210,3,12,8.0,24.9,72.0,0.0,0.0,0,0
2016,7,210,3,13,-3.0,25.7,65.0,0.0,0.0,0,0
2016,7,210,3,14,2.0,26.3,58.0,0.0,0.0,0,0
2016,7,210,3,15,1.0,27.3,53.0,0.0,0.0,0,0
2016,7,210,3,16,1.0,26.7,55.0,0.0,0.0,0,0
2016,7,210,3,17,0.0,25.9,60.0,0.0,0.0,0,0
2016,7,210,3,18,-1.0,26.0,56.0,0.0,0.0,0,0
2016,7,210,3,19,-5.0,25.3,59.0,0.0,0.0,0,0
2016,7,210,3,20,-22.0,24.9,61.0,0.0,0.0,0,0
2016,7,210,3,21,-2.0,24.1,66.0,0.0,0.0,0,0
2016,7,210,3,22,-2.0,25.7,56.0,0.0,0.0,0,0
2016,7,210,3,23,-4.0,23.6,65.0,0.0,0.0,0,0
2016,7,211,4,0,-3.0,23.6,64.0,0.0,0.0,0,0
2016,7,211,4,1,-1.0,23.3,72.0,1.0,0.0,0,0
2016,7,211,4,2,0.0,23.4,69.0,0.0,0.0,0,0
2016,7,211,4,3,-2.0,22.0,73.0,0.0,0.0,0,0
2016,7,211,4,4,-1.0,21.9,68.0,0.0,0.0,0,0
2016,7,211,4,5,0.0,21.1,64.0,0.0,0.0,1,0
2016,7,211,4,6,-1.0,21.1,60.0,0.0,0.0,0,0
2016,7,211,4,7,0.0,21.7,60.0,0.0,0.0,1,0
2016,7,211,4,8,0.0,22.6,59.0,0.0,0.0,1,0
2016,7,211,4,9,-2.0,22.1,64.0,0.0,0.0,0,0
2016,7,211,4,10,-1.0,22.4,65.0,0.0,0.0,0,0
2016,7,211,4,11,10.0,22.2,69.0,0.0,0.0,0,0
2016,7,211,4,12,-2.0,22.8,65.0,0.0,0.0,0,0
2016,7,211,4,13,3.0,22.9,64.0,0.0,0.0,0,0
2016,7,211,4,14,-1.0,23.6,65.0,0.0,0.0,0,0
2016,7,211,4,15,4.0,24.1,62.0,0.0,0.0,0,0
2016,7,211,4,16,3.0,24.3,64.0,0.0,0.0,0,0
2016,7,211,4,17,-3.0,24.3,64.0,0.0,0.0,0,0
2016,7,211,4,18,-1.0,23.8,68.0,0.0,0.0,0,0
2016,7,211,4,19,-14.0,23.0,71.0,0.0,0.0,0,0
2016,7,211,4,20,-4.0,21.9,80.0,0.0,0.0,0,0
2016,7,211,4,21,-7.0,23.3,61.0,0.0,0.0,0,0
2016,7,211,4,22,-4.0,24.0,55.0,0.0,0.0,0,0
2016,7,211,4,23,-5.0,22.7,57.0,0.0,0.0,0,0
2016,7,212,5,0,0.0,21.9,58.0,0.0,0.0,1,0
2016,7,212,5,1,-3.0,21.1,61.0,0.0,0.0,0,0
2016,7,212,5,2,1.0,20.6,62.0,0.0,0.0,0,0
2016,7,212,5,3,0.0,20.3,64.0,0.0,0.0,1,0
2016,7,212,5,4,1.0,20.0,65.0,0.0,0.0,0,0
2016,7,212,5,5,-1.0,19.7,68.0,0.0,0.0,0,0
2016,7,212,5,6,0.0,19.5,71.0,1.0,0.0,1,0
2016,7,212,5,7,0.0,19.3,70.0,1.0,0.0,1,0
2016,7,212,5,8,0.0,19.3,71.0,1.0,0.0,1,0
2016,7,212,5,9,0.0,19.8,75.0,0.0,0.0,1,0
2016,7,212,5,10,0.0,20.8,68.0,0.0,0.0,1,0
2016,7,212,5,11,0.0,21.3,65.0,0.0,0.0,1,0
2016,7,212,5,12,-1.0,22.7,63.0,0.0,0.0,0,0
2016,7,212,5,13,-2.0,22.9,66.0,0.0,0.0,0,0
2016,7,212,5,14,3.0,22.4,68.0,0.0,0.0,0,0
2016,7,212,5,15,0.0,22.5,69.0,0.0,0.0,0,0
2016,7,212,5,16,0.0,23.3,68.0,0.0,0.0,0,0
2016,7,212,5,17,2.0,23.2,62.0,0.0,0.0,0,0
2016,7,212,5,18,-2.0,23.5,60.0,0.0,0.0,0,0
2016,7,212,5,19,-1.0,22.6,64.0,0.0,0.0,0,0
2016,7,212,5,20,2.0,22.2,63.0,0.0,0.0,0,0
2016,7,212,5,21,-2.0,22.4,65.0,0.0,0.0,0,0
2016,7,212,5,22,3.0,21.9,72.0,0.0,0.0,0,0
2016,7,212,5,23,3.0,21.6,73.0,0.0,0.0,0,0
2016,7,213,6,0,2.0,21.8,69.0,0.0,0.0,0,0
2016,7,213,6,1,-2.0,22.0,74.0,0.0,0.0,0,0
2016,7,213,6,2,0.0,21.6,73.0,0.0,0.0,1,0
2016,7,213,6,3,2.0,21.4,69.0,0.0,0.0,0,0
2016,7,213,6,4,0.0,21.5,62.0,0.0,0.0,0,0
2016,7,213,6,5,1.0,21.5,61.0,0.0,0.0,0,0
2016,7,213,6,6,0.0,21.4,64.0,0.0,0.0,0,0
2016,7,213,6,7,0.0,21.6,63.0,0.0,0.0,1,0
2016,7,213,6,8,0.0,21.8,63.0,0.0,0.0,1,0
2016,7,213,6,9,0.0,21.3,71.0,0.0,0.0,1,0
2016,7,213,6,10,0.0,21.2,72.0,0.0,0.0,1,0
2016,7,213,6,11,-1.0,21.2,81.0,0.0,0.0,0,0
2016,7,213,6,12,1.0,20.8,90.0,0.0,0.0,0,0
2016,7,213,6,13,-1.0,21.1,91.0,0.0,0.0,0,0
2016,7,213,6,14,-1.0,21.7,86.0,0.0,0.0,0,0
2016,7,213,6,15,-3.0,21.7,81.0,0.0,0.0,0,0
2016,7,213,6,16,5.0,24.1,68.0,0.0,0.0,0,0
2016,7,213,6,17,-1.0,23.2,71.0,0.0,0.0,0,0
2016,7,213,6,18,2.0,22.6,72.0,0.0,0.0,0,0
2016,7,213,6,19,-1.0,22.2,72.0,0.0,0.0,0,0
2016,7,213,6,20,-1.0,21.8,74.0,0.0,0.0,0,0
2016,7,213,6,21,3.0,22.4,63.0,0.0,0.0,0,0
2016,7,213,6,22,0.0,21.9,68.0,0.0,0.0,0,0
2016,7,213,6,23,0.0,21.3,75.0,0.0,0.0,0,0
2016,8,214,0,0,-1.0,21.2,76.0,0.0,0.0,0,1
2016,8,214,0,1,-3.0,21.3,70.0,0.0,0.0,0,1
2016,8,214,0,2,-2.0,21.2,72.0,0.0,0.0,0,1
2016,8,214,0,3,0.0,21.0,82.0,0.0,0.0,0,1
2016,8,214,0,4,1.0,20.9,79.0,0.0,0.0,0,1
2016,8,214,0,5,0.0,21.0,75.0,0.0,0.0,1,1
2016,8,214,0,6,0.0,20.9,82.0,0.0,0.0,1,1
2016,8,214,0,7,0.0,22.1,82.0,0.0,0.0,1,1
2016,8,214,0,8,2.0,22.5,83.0,0.0,0.0,0,1
2016,8,214,0,9,0.0,22.6,79.0,0.0,0.0,1,1
2016,8,214,0,10,0.0,23.4,78.0,0.0,0.0,1,1
2016,8,214,0,11,-1.0,24.1,72.0,0.0,0.0,0,1
2016,8,214,0,12,-1.0,24.5,72.0,0.0,0.0,0,1
2016,8,214,0,13,-3.0,24.8,78.0,0.0,0.0,0,1
2016,8,214,0,14,-2.0,25.0,72.0,0.0,0.0,0,1
2016,8,214,0,15,3.0,24.6,75.0,0.0,0.0,0,1
2016,8,214,0,16,0.0,25.5,70.0,0.0,0.0,0,1
2016,8,214,0,17,-4.0,25.6,56.0,0.0,0.0,0,1
2016,8,214,0,18,-1.0,24.3,64.0,0.0,0.0,0,1
2016,8,214,0,19,0.0,24.3,63.0,0.0,0.0,0,1
2016,8,214,0,20,-2.0,23.6,66.0,0.0,0.0,0,1
2016,8,214,0,21,0.0,22.4,81.0,0.0,0.0,0,1
2016,8,214,0,22,3.0,22.3,79.0,0.0,0.0,0,1
2016,8,214,0,23,1.0,21.6,76.0,0.0,0.0,0,1
2016,8,215,1,0,1.0,21.3,73.0,0.0,0.0,0,0
2016,8,215,1,1,-2.0,22.1,66.0,0.0,0.0,0,0
2016,8,215,1,2,3.0,22.3,70.0,0.0,0.0,0,0
2016,8,215,1,3,4.0,21.7,73.0,0.0,0.0,0,0
2016,8,215,1,4,0.0,21.0,76.0,0.0,0.0,1,0
2016,8,215,1,5,1.0,20.7,76.0,0.0,0.0,0,0
2016,8,215,1,6,0.0,20.1,81.0,0.0,0.0,1,0
2016,8,215,1,7,0.0,21.5,76.0,0.0,0.0,1,0
2016,8,215,1,8,0.0,22.6,79.0,0.0,0.0,1,0
2016,8,215,1,9,-1.0,23.3,84.0,0.0,0.0,0,0
2016,8,215,1,10,-3.0,24.0,77.0,0.0,0.0,0,0
2016,8,215,1,11,5.0,24.4,74.0,0.0,0.0,0,0
2016,8,215,1,12,-4.0,24.6,74.0,0.0,0.0,0,0
2016,8,215,1,13,-3.0,24.8,71.0,0.0,0.0,0,0
2016,8,215,1,14,3.0,25.0,70.0,0.0,0.0,0,0
2016,8,215,1,15,-2.0,26.0,58.0,0.0,0.0,0,0
2016,8,215,1,16,6.0,25.6,59.0,0.0,0.0,0,0
2016,8,215,1,17,3.0,26.4,49.0,0.0,0.0,0,0
