year,month,dayofyear,time_of_day,rate_of_change,weekday,wind_chill,rel_hum_,rain,snow,is_holiday
2017,1,17,0,-5.0,1,1.225,75.0,1.0,0.0,0
2017,1,17,1,0.0,1,1.5,88.75,4.0,0.0,0
2017,1,17,2,-1.0,1,2.0250000000000004,92.5,3.0,0.0,0
2017,1,17,3,9.0,1,1.8750000000000002,95.75,3.0,0.0,0
2017,1,17,4,0.0,1,2.025,96.0,3.0,0.0,0
2017,1,17,5,-16.0,1,2.1,94.25,2.0,0.0,0
2017,1,18,0,-1.0,2,1.7249999999999999,97.0,2.0,0.0,0
2017,1,18,1,0.0,2,2.0999999999999996,98.5,1.0,0.0,0
2017,1,18,2,-3.0,2,3.275,90.5,0.0,0.0,0
2017,1,18,3,13.0,2,3.85,84.25,0.0,0.0,0
2017,1,18,4,2.0,2,3.425,86.5,0.0,0.0,0
2017,1,18,5,-33.0,2,3.175,90.5,0.0,0.0,0
2017,1,19,0,-3.0,3,3.425,91.5,0.0,0.0,0
2017,1,19,1,0.0,3,3.125,87.5,0.0,0.0,0
2017,1,19,2,1.0,3,2.65,91.25,0.0,0.0,0
2017,1,19,3,18.0,3,2.7249999999999996,88.5,0.0,0.0,0
2017,1,19,4,0.0,3,2.5500000000000003,85.25,0.0,0.0,0
2017,1,19,5,-37.0,3,2.275,84.0,0.0,0.0,0
2017,1,20,0,0.0,4,1.8249999999999997,87.0,0.0,0.0,0
2017,1,20,1,2.0,4,1.95,89.75,0.0,0.0,0
2017,1,20,2,-4.0,4,3.0250000000000004,87.75,0.0,0.0,0
2017,1,20,3,14.0,4,3.5500000000000003,89.5,0.0,0.0,0
2017,1,20,4,0.0,4,3.525,95.0,1.0,0.0,0
2017,1,20,5,-33.0,4,3.175,96.75,0.0,0.0,0
2017,1,21,0,1.0,5,3.225,99.0,0.0,0.0,0
2017,1,21,1,-1.0,5,3.425,99.0,0.0,0.0,0
2017,1,21,2,0.0,5,4.0,97.0,0.0,0.0,0
2017,1,21,3,-3.0,5,4.35,95.5,0.0,0.0,0
2017,1,21,4,0.0,5,4.075,98.25,0.0,0.0,0
2017,1,21,5,-5.0,5,4.375,98.5,0.0,0.0,0
2017,1,22,0,0.0,6,3.675,98.5,0.0,0.0,0
2017,1,22,1,2.0,6,3.425,99.25,2.0,0.0,0
2017,1,22,2,1.0,6,3.475,99.75,1.0,0.0,0
2017,1,22,3,-3.0,6,4.225,94.5,1.0,0.0,0
2017,1,22,4,-6.0,6,4.5,90.25,0.0,0.0,0
2017,1,22,5,-1.0,6,3.3,82.25,0.0,0.0,0
2017,1,23,0,4.0,0,2.4749999999999996,85.0,1.0,0.0,0
2017,1,23,1,0.0,0,2.175,91.75,0.0,0.0,0
2017,1,23,2,-1.0,0,2.5999999999999996,94.0,0.0,0.0,0
2017,1,23,3,17.0,0,3.425,85.75,0.0,0.0,0
2017,1,23,4,-3.0,0,3.35,82.75,0.0,0.0,0
2017,1,23,5,-38.0,0,2.325,82.0,0.0,0.0,0
2017,1,24,0,0.0,1,1.1,77.75,0.0,0.0,0
2017,1,24,1,1.0,1,0.75,70.75,0.0,0.0,0
2017,1,24,2,-1.0,1,1.05,69.25,0.0,0.0,0
2017,1,24,3,19.0,1,1.15,76.25,1.0,1.0,0
2017,1,24,4,-4.0,1,1.15,79.75,0.0,1.0,0
2017,1,24,5,-20.0,1,1.75,76.25,0.0,0.0,0
2017,1,25,0,-7.0,2,1.375,73.0,0.0,0.0,0
2017,1,25,1,2.0,2,1.9749999999999999,85.5,0.0,0.0,0
2017,1,25,2,0.0,2,3.1999999999999997,87.5,0.0,0.0,0
2017,1,25,3,19.0,2,4.25,85.5,2.0,0.0,0
2017,1,25,4,-7.0,2,3.725,88.75,1.0,0.0,0
2017,1,25,5,-26.0,2,2.7750000000000004,97.25,3.0,0.0,0
2017,1,26,0,-4.0,3,3.0749999999999997,98.25,2.0,0.0,0
2017,1,26,1,0.0,3,3.6750000000000003,96.5,1.0,0.0,0
2017,1,26,2,-2.0,3,3.575,89.25,4.0,0.0,0
2017,1,26,3,11.0,3,3.775,80.0,2.0,0.0,0
2017,1,26,4,0.0,3,3.475,71.25,0.0,0.0,0
2017,1,26,5,-29.0,3,2.6500000000000004,76.0,0.0,0.0,0
2017,1,27,0,0.0,4,1.325,65.5,0.0,0.0,0
2017,1,27,1,0.0,4,0.5249999999999999,63.0,0.0,0.0,0
2017,1,27,2,-1.0,4,1.4249999999999998,71.0,0.0,1.0,0
2017,1,27,3,14.0,4,1.95,66.75,2.0,1.0,0
2017,1,27,4,-2.0,4,1.35,64.5,0.0,0.0,0
2017,1,27,5,-22.0,4,0.35,72.25,0.0,1.0,0
2017,1,28,0,0.0,5,-7.25,69.5,0.0,0.0,0
2017,1,28,1,-1.0,5,-7.25,70.25,0.0,3.0,0
2017,1,28,2,0.0,5,-8.25,77.75,0.0,3.0,0
2017,1,28,3,-2.0,5,-7.75,77.75,0.0,4.0,0
2017,1,28,4,-4.0,5,-7.0,80.25,0.0,3.0,0
2017,1,28,5,-2.0,5,-7.5,84.75,0.0,3.0,0
2017,1,29,0,-1.0,6,-7.5,77.75,0.0,0.0,0
2017,1,29,1,1.0,6,-9.75,66.5,0.0,1.0,0
2017,1,29,2,0.0,6,-9.25,56.25,0.0,0.0,0
2017,1,29,3,-2.0,6,-8.0,56.75,0.0,3.0,0
2017,1,29,4,-2.0,6,-9.25,55.25,0.0,2.0,0
2017,1,29,5,1.0,6,-10.5,59.5,0.0,0.0,0
2017,1,30,0,6.0,0,-11.5,63.0,0.0,0.0,0
2017,1,30,1,1.0,0,-15.5,65.5,0.0,0.0,0
2017,1,30,2,-2.0,0,-13.5,55.5,0.0,0.0,0
2017,1,30,3,14.0,0,-10.75,52.5,0.0,0.0,0
2017,1,30,4,-5.0,0,-10.5,50.0,0.0,0.0,0
2017,1,30,5,-32.0,0,-11.25,57.25,0.0,0.0,0
2017,1,31,0,-1.0,1,-8.0,49.75,0.0,0.0,0
2017,1,31,1,-1.0,1,-9.25,64.5,0.0,0.0,0
2017,1,31,2,-3.0,1,-8.75,72.75,0.0,1.0,0
2017,1,31,3,23.0,1,-7.5,82.0,0.0,3.0,0
2017,1,31,4,0.0,1,-6.5,84.25,0.0,4.0,0
2017,1,31,5,-32.0,1,-3.2,92.5,0.0,4.0,0
2017,2,32,0,2.0,2,-6.25,92.0,0.0,3.0,0
2017,2,32,1,2.0,2,-5.45,78.25,0.0,0.0,0
2017,2,32,2,-3.0,2,0.825,73.0,1.0,0.0,0
2017,2,32,3,20.0,2,2.65,51.75,0.0,0.0,0
2017,2,32,4,-3.0,2,1.875,54.75,0.0,0.0,0
2017,2,32,5,-26.0,2,-6.0,75.75,0.0,2.0,0
2017,2,33,0,-4.0,3,-7.75,64.75,0.0,1.0,0
2017,2,33,1,0.0,3,-8.5,64.0,0.0,0.0,0
2017,2,33,2,-2.0,3,-9.75,53.25,0.0,0.0,0
2017,2,33,3,18.0,3,-10.75,47.0,0.0,1.0,0
2017,2,33,4,-1.0,3,-13.5,54.5,0.0,1.0,0
2017,2,33,5,-37.0,3,-13.0,57.75,0.0,3.0,0
2017,2,34,0,3.0,4,-14.0,58.5,0.0,2.0,0
2017,2,34,1,1.0,4,-15.5,65.25,0.0,0.0,0
2017,2,34,2,0.0,4,-15.0,68.0,0.0,0.0,0
2017,2,34,3,3.0,4,-12.5,48.0,0.0,0.0,0
2017,2,34,4,-2.0,4,-14.75,63.75,0.0,1.0,0
2017,2,34,5,-27.0,4,-15.5,71.0,0.0,0.0,0
2017,2,35,0,-4.0,5,-14.75,64.0,0.0,0.0,0
2017,2,35,1,-2.0,5,-14.25,64.5,0.0,1.0,0
2017,2,35,2,-1.0,5,-14.25,68.5,0.0,2.0,0
2017,2,35,3,-4.0,5,-10.75,54.75,0.0,2.0,0
2017,2,35,4,-2.0,5,-10.0,56.0,0.0,0.0,0
2017,2,35,5,-3.0,5,-9.25,67.25,0.0,0.0,0
2017,2,36,0,-1.0,6,-5.725,58.0,0.0,0.0,0
2017,2,36,1,5.0,6,-7.5,61.0,0.0,0.0,0
2017,2,36,2,0.0,6,-8.5,84.25,0.0,3.0,0
2017,2,36,3,-4.0,6,-3.1999999999999997,77.25,0.0,3.0,0
2017,2,36,4,-1.0,6,0.775,69.25,0.0,3.0,0
2017,2,36,5,1.0,6,-6.75,61.0,1.0,1.0,0
2017,2,37,0,2.0,0,-7.25,56.5,0.0,1.0,0
2017,2,37,1,1.0,0,-4.925,65.0,0.0,0.0,0
2017,2,37,2,-1.0,0,-6.0,66.75,0.0,1.0,0
2017,2,37,3,12.0,0,-2.5,56.75,0.0,0.0,0
2017,2,37,4,2.0,0,0.925,64.0,0.0,0.0,0
2017,2,37,5,-33.0,0,1.0250000000000001,72.25,0.0,0.0,0
2017,2,38,0,-2.0,1,1.5250000000000001,77.75,0.0,0.0,0
2017,2,38,1,0.0,1,1.4,82.0,0.0,0.0,0
2017,2,38,2,-3.0,1,-3.775,81.25,0.0,0.0,0
2017,2,38,3,18.0,1,-9.0,93.25,0.0,1.0,0
2017,2,38,4,0.0,1,-6.1,95.75,0.0,3.0,0
2017,2,38,5,-12.0,1,1.175,97.75,3.0,1.0,0
2017,2,39,0,-2.0,2,3.7750000000000004,88.5,1.0,0.0,0
2017,2,39,1,0.0,2,2.1,71.75,0.0,0.0,0
2017,2,39,2,-3.0,2,-6.75,59.75,0.0,0.0,0
2017,2,39,3,15.0,2,-6.25,58.25,0.0,0.0,0
2017,2,39,4,-1.0,2,-8.5,66.0,0.0,3.0,0
2017,2,39,5,-27.0,2,-12.0,61.25,0.0,1.0,0
2017,2,40,0,2.0,3,-13.25,59.5,0.0,0.0,0
2017,2,40,1,0.0,3,-16.75,52.25,0.0,0.0,0
2017,2,40,2,-3.0,3,-15.0,50.25,0.0,0.0,0
2017,2,40,3,15.0,3,-10.75,42.75,0.0,0.0,0
2017,2,40,4,-2.0,3,-12.5,48.5,0.0,0.0,0
2017,2,40,5,-31.0,3,-14.25,64.5,0.0,0.0,0
2017,2,41,0,-2.0,4,-14.75,63.75,0.0,0.0,0
2017,2,41,1,0.0,4,-15.25,65.75,0.0,0.0,0
2017,2,41,2,-2.0,4,-12.75,63.75,0.0,0.0,0
2017,2,41,3,11.0,4,-11.5,74.25,0.0,2.0,0
2017,2,41,4,-3.0,4,-10.5,87.75,0.0,4.0,0
2017,2,41,5,-12.0,4,-7.25,71.5,0.0,1.0,0
2017,2,42,0,-1.0,5,-0.725,67.0,0.0,0.0,0
2017,2,42,1,-2.0,5,-4.5,71.25,0.0,0.0,0
2017,2,42,2,0.0,5,-0.42500000000000004,73.5,0.0,0.0,0
2017,2,42,3,1.0,5,3.125,73.75,0.0,0.0,0
2017,2,42,4,-8.0,5,2.6999999999999997,76.5,0.0,0.0,0
2017,2,42,5,-1.0,5,1.9499999999999997,84.0,0.0,0.0,0
2017,2,43,0,2.0,6,-3.325,90.5,0.0,0.0,0
2017,2,43,1,0.0,6,-10.0,94.0,0.0,3.0,0
2017,2,43,2,0.0,6,-7.0,92.0,0.0,4.0,0
2017,2,43,3,-1.0,6,-5.5,91.0,0.0,2.0,0
2017,2,43,4,0.0,6,-1.8499999999999999,93.5,1.0,2.0,0
2017,2,43,5,-1.0,6,-0.95,75.0,2.0,0.0,0
2017,2,44,0,1.0,0,-7.5,70.5,0.0,0.0,0
2017,2,44,1,0.0,0,-8.5,65.25,0.0,2.0,0
2017,2,44,2,0.0,0,-9.5,64.5,0.0,3.0,0
2017,2,44,3,14.0,0,-8.75,62.25,0.0,0.0,0
2017,2,44,4,-2.0,0,-5.75,63.0,0.0,0.0,0
2017,2,44,5,-29.0,0,-6.75,72.75,0.0,0.0,0
2017,2,45,0,0.0,1,-6.5,80.0,0.0,0.0,0
2017,2,45,1,0.0,1,-0.975,83.75,0.0,0.0,0
2017,2,45,2,-3.0,1,1.625,80.0,0.0,0.0,0
2017,2,45,3,16.0,1,3.4000000000000004,76.0,0.0,0.0,0
2017,2,45,4,-2.0,1,3.35,78.75,0.0,0.0,0
2017,2,45,5,-28.0,1,2.625,88.25,0.0,0.0,0
2017,2,46,0,4.0,2,2.175,88.5,0.0,0.0,0
2017,2,46,1,-1.0,2,0.9500000000000001,75.0,0.0,0.0,0
2017,2,46,2,-2.0,2,1.125,70.75,1.0,0.0,0
2017,2,46,3,14.0,2,1.0,66.75,0.0,0.0,0
2017,2,46,4,-2.0,2,-8.25,68.25,0.0,3.0,0
2017,2,46,5,-39.0,2,-10.5,66.25,0.0,1.0,0
2017,2,47,0,6.0,3,-11.25,73.5,0.0,2.0,0
2017,2,47,1,1.0,3,-15.25,72.25,0.0,0.0,0
2017,2,47,2,-1.0,3,-15.25,67.25,0.0,0.0,0
2017,2,47,3,14.0,3,-10.25,55.25,0.0,0.0,0
2017,2,47,4,-5.0,3,-9.5,56.75,0.0,0.0,0
2017,2,47,5,-37.0,3,-11.5,68.75,0.0,0.0,0
2017,2,48,0,6.0,4,-10.25,72.25,0.0,0.0,0
2017,2,48,1,1.0,4,-8.5,72.25,0.0,0.0,0
2017,2,48,2,2.0,4,-6.725,70.75,0.0,0.0,0
2017,2,48,3,5.0,4,-4.0,68.0,0.0,0.0,0
2017,2,48,4,1.0,4,-5.25,73.25,0.0,0.0,0
2017,2,48,5,-27.0,4,0.8500000000000001,77.25,0.0,0.0,0
2017,2,49,0,-2.0,5,0.525,84.75,0.0,0.0,0
2017,2,49,1,0.0,5,-1.125,92.25,0.0,0.0,0
2017,2,49,2,0.0,5,3.75,81.25,0.0,0.0,0
2017,2,49,3,-2.0,5,9.3,66.75,0.0,0.0,0
2017,2,49,4,-2.0,5,11.725,57.0,0.0,0.0,0
2017,2,49,5,3.0,5,8.649999999999999,68.5,0.0,0.0,0
2017,2,50,0,2.0,6,6.475,71.75,0.0,0.0,0
2017,2,50,1,-1.0,6,4.325,80.5,0.0,0.0,0
2017,2,50,2,0.0,6,5.85,78.75,0.0,0.0,0
2017,2,50,3,3.0,6,12.275,49.0,0.0,0.0,0
2017,2,50,4,2.0,6,9.275,54.0,0.0,0.0,0
2017,2,50,5,-3.0,6,5.199999999999999,64.25,0.0,0.0,0
2017,2,51,0,-3.0,0,3.875,71.25,0.0,0.0,1
2017,2,51,1,1.0,0,2.4250000000000003,66.5,0.0,0.0,1
2017,2,51,2,0.0,0,1.975,66.0,0.0,0.0,1
2017,2,51,3,-3.0,0,2.8,66.0,0.0,0.0,1
2017,2,51,4,-8.0,0,1.9749999999999999,70.5,0.0,0.0,1
2017,2,51,5,-1.0,0,2.025,62.25,0.0,0.0,1
2017,2,52,0,2.0,1,1.9,59.0,0.0,0.0,0
2017,2,52,1,1.0,1,2.0999999999999996,70.0,0.0,0.0,0
2017,2,52,2,-6.0,1,2.9749999999999996,78.25,0.0,0.0,0
2017,2,52,3,22.0,1,4.175,77.75,0.0,0.0,0
2017,2,52,4,-3.0,1,3.25,93.0,1.0,0.0,0
2017,2,52,5,-26.0,1,3.15,93.5,0.0,0.0,0
2017,2,53,0,5.0,2,3.675,89.5,0.0,0.0,0
2017,2,53,1,1.0,2,3.675,97.75,0.0,0.0,0
2017,2,53,2,-5.0,2,3.9000000000000004,99.0,2.0,0.0,0
2017,2,53,3,25.0,2,5.575,98.25,0.0,0.0,0
2017,2,53,4,-2.0,2,4.175,97.25,0.0,0.0,0
2017,2,53,5,-28.0,2,4.975,94.0,0.0,0.0,0
2017,2,54,0,-2.0,3,6.225,96.0,0.0,0.0,0
2017,2,54,1,-2.0,3,7.85,95.25,0.0,0.0,0
2017,2,54,2,-5.0,3,7.424999999999999,94.25,0.0,0.0,0
2017,2,54,3,23.0,3,13.425,69.0,0.0,0.0,0
2017,2,54,4,0.0,3,10.925,65.25,0.0,0.0,0
2017,2,54,5,-43.0,3,6.9,77.25,0.0,0.0,0
2017,2,55,0,-1.0,4,5.5,77.25,0.0,0.0,0
2017,2,55,1,2.0,4,4.725,84.5,0.0,0.0,0
2017,2,55,2,-3.0,4,3.7249999999999996,94.5,3.0,0.0,0
2017,2,55,3,8.0,4,4.1,92.5,0.0,0.0,0
2017,2,55,4,-5.0,4,4.1,95.25,0.0,0.0,0
2017,2,55,5,-20.0,4,3.3999999999999995,97.5,0.0,0.0,0
2017,2,56,0,-2.0,5,3.1500000000000004,98.5,3.0,0.0,0
2017,2,56,1,1.0,5,4.1,99.0,2.0,0.0,0
2017,2,56,2,0.0,5,6.375,90.25,1.0,0.0,0
2017,2,56,3,0.0,5,6.625,66.25,0.0,0.0,0
2017,2,56,4,-5.0,5,2.8500000000000005,55.5,0.0,0.0,0
2017,2,56,5,-5.0,5,-5.225,62.0,0.0,0.0,0
2017,2,57,0,5.0,6,-8.75,59.75,0.0,1.0,0
2017,2,57,1,1.0,6,-8.75,59.75,0.0,1.0,0
2017,2,57,2,-1.0,6,-5.65,62.5,0.0,3.0,0
2017,2,57,3,0.0,6,1.25,55.5,0.0,0.0,0
2017,2,57,4,-6.0,6,1.8,57.0,0.0,0.0,0
2017,2,57,5,-7.0,6,2.325,68.0,0.0,0.0,0
2017,2,58,0,6.0,0,3.575,66.0,0.0,0.0,0
2017,2,58,1,1.0,0,3.175,67.5,0.0,0.0,0
2017,2,58,2,-1.0,0,5.125,63.5,0.0,0.0,0
2017,2,58,3,17.0,0,8.350000000000001,51.0,0.0,0.0,0
2017,2,58,4,-2.0,0,8.05,42.5,0.0,0.0,0
2017,2,58,5,-31.0,0,4.325,64.0,0.0,0.0,0
2017,2,59,0,4.0,1,2.875,81.25,0.0,0.0,0
2017,2,59,1,0.0,1,2.475,88.25,0.0,0.0,0
2017,2,59,2,-4.0,1,4.35,85.75,0.0,0.0,0
2017,2,59,3,12.0,1,5.05,84.5,0.0,0.0,0
2017,2,59,4,-2.0,1,6.05,82.0,0.0,0.0,0
2017,2,59,5,-43.0,1,7.625000000000001,82.5,2.0,0.0,0
2017,3,60,0,-5.0,2,7.6,95.5,1.0,0.0,0
2017,3,60,1,1.0,2,8.325,99.0,3.0,0.0,0
2017,3,60,2,-1.0,2,7.9,98.5,0.0,0.0,0
2017,3,60,3,16.0,2,8.1,90.25,0.0,0.0,0
2017,3,60,4,-2.0,2,8.8,87.75,1.0,0.0,0
2017,3,60,5,-31.0,2,4.325,73.0,0.0,0.0,0
2017,3,61,0,-3.0,3,-11.75,59.0,0.0,2.0,0
2017,3,61,1,-1.0,3,-14.0,61.0,0.0,1.0,0
2017,3,61,2,-2.0,3,-13.25,58.75,0.0,0.0,0
2017,3,61,3,5.0,3,-9.25,45.0,0.0,0.0,0
2017,3,61,4,-1.0,3,-9.75,45.75,0.0,0.0,0
2017,3,61,5,-35.0,3,-11.5,56.25,0.0,0.0,0
2017,3,62,0,-3.0,4,-9.25,64.25,0.0,0.0,0
2017,3,62,1,2.0,4,-10.5,70.25,0.0,0.0,0
2017,3,62,2,-2.0,4,-12.5,47.75,0.0,0.0,0
2017,3,62,3,16.0,4,-14.25,53.25,0.0,3.0,0
2017,3,62,4,-5.0,4,-15.25,38.5,0.0,0.0,0
2017,3,62,5,-32.0,4,-13.5,55.0,0.0,0.0,0
2017,3,63,0,-4.0,5,-13.5,72.25,0.0,3.0,0
2017,3,63,1,1.0,5,-16.75,59.0,0.0,1.0,0
2017,3,63,2,-2.0,5,-18.25,44.5,0.0,0.0,0
2017,3,63,3,-3.0,5,-14.0,32.75,0.0,0.0,0
2017,3,63,4,-3.0,5,-12.5,30.25,0.0,0.0,0
2017,3,63,5,-1.0,5,-14.75,36.0,0.0,0.0,0
2017,3,64,0,1.0,6,-15.0,43.0,0.0,0.0,0
2017,3,64,1,0.0,6,-15.75,66.5,0.0,0.0,0
2017,3,64,2,0.0,6,-12.0,65.75,0.0,2.0,0
2017,3,64,3,-1.0,6,-10.75,65.25,0.0,0.0,0
2017,3,64,4,1.0,6,-9.75,65.0,0.0,0.0,0
2017,3,64,5,-3.0,6,-7.0,64.25,0.0,0.0,0
2017,3,65,0,0.0,0,-2.75,66.25,0.0,0.0,0
2017,3,65,1,2.0,0,1.225,71.75,0.0,0.0,0
2017,3,65,2,-3.0,0,2.6500000000000004,72.5,0.0,0.0,0
2017,3,65,3,20.0,0,3.6499999999999995,78.25,0.0,0.0,0
2017,3,65,4,-3.0,0,3.275,81.0,0.0,0.0,0
2017,3,65,5,-31.0,0,4.425,83.25,0.0,0.0,0
2017,3,66,0,-1.0,1,5.75,97.5,3.0,0.0,0
2017,3,66,1,0.0,1,6.35,99.0,2.0,0.0,0
2017,3,66,2,-1.0,1,6.449999999999999,99.0,2.0,0.0,0
2017,3,66,3,1.0,1,7.5,94.75,3.0,0.0,0
2017,3,66,4,-3.0,1,7.475,92.0,2.0,0.0,0
2017,3,66,5,-34.0,1,6.625,79.5,3.0,0.0,0
2017,3,67,0,-1.0,2,4.85,74.0,0.0,0.0,0
2017,3,67,1,0.0,2,3.225,80.25,0.0,0.0,0
2017,3,67,2,-2.0,2,6.05,66.25,0.0,0.0,0
2017,3,67,3,19.0,2,8.75,40.25,0.0,0.0,0
2017,3,67,4,-3.0,2,7.200000000000001,38.25,0.0,0.0,0
2017,3,67,5,-41.0,2,4.4750000000000005,44.0,0.0,0.0,0
2017,3,68,0,-11.0,3,1.8499999999999999,48.0,0.0,0.0,0
2017,3,68,1,-1.0,3,-6.0,59.75,0.0,0.0,0
2017,3,68,2,-1.0,3,-1.3,48.5,0.0,0.0,0
2017,3,68,3,19.0,3,3.0,41.5,0.0,0.0,0
2017,3,68,4,-4.0,3,2.3,44.75,0.0,0.0,0
2017,3,68,5,-32.0,3,0.7000000000000001,48.75,0.0,0.0,0
2017,3,69,0,-3.0,4,-4.45,56.0,0.0,0.0,0
2017,3,69,1,-1.0,4,-8.75,58.0,0.0,0.0,0
2017,3,69,2,2.0,4,-10.0,52.75,0.0,2.0,0
2017,3,69,3,15.0,4,-14.25,41.5,0.0,1.0,0
2017,3,69,4,-2.0,4,-17.75,45.25,0.0,0.0,0
2017,3,69,5,-28.0,4,-18.0,55.25,0.0,0.0,0
2017,3,70,0,-2.0,5,-16.5,56.25,0.0,0.0,0
2017,3,70,1,2.0,5,-17.25,56.25,0.0,0.0,0
2017,3,70,2,0.0,5,-17.25,51.0,0.0,0.0,0
2017,3,70,3,-1.0,5,-15.25,44.5,0.0,2.0,0
2017,3,70,4,-1.0,5,-14.0,55.25,0.0,3.0,0
2017,3,70,5,-2.0,5,-15.25,66.75,0.0,1.0,0
2017,3,71,0,0.0,6,-17.25,58.25,0.0,1.0,0
2017,3,71,1,-1.0,6,-19.25,43.0,0.0,0.0,0
2017,3,71,2,0.0,6,-15.0,44.5,0.0,0.0,0
2017,3,71,3,-3.0,6,-12.25,50.0,0.0,1.0,0
2017,3,71,4,-3.0,6,-13.0,40.0,0.0,0.0,0
2017,3,71,5,1.0,6,-14.0,49.5,0.0,0.0,0
2017,3,72,0,0.0,0,-15.0,54.25,0.0,0.0,0
2017,3,72,1,0.0,0,-15.5,42.75,0.0,0.0,0
2017,3,72,2,1.0,0,-13.5,55.75,0.0,0.0,0
2017,3,72,3,1.0,0,-14.5,79.0,0.0,4.0,0
2017,3,72,4,-4.0,0,-15.0,74.5,0.0,4.0,0
2017,3,72,5,-15.0,0,-16.5,73.25,0.0,4.0,0
2017,3,73,0,1.0,1,-16.25,75.0,0.0,4.0,0
2017,3,73,1,0.0,1,-17.5,76.75,0.0,4.0,0
2017,3,73,2,2.0,1,-17.75,74.0,0.0,4.0,0
2017,3,73,3,0.0,1,-16.75,69.25,0.0,4.0,0
2017,3,73,4,-2.0,1,-15.0,72.25,0.0,4.0,0
2017,3,73,5,-8.0,1,-16.75,73.5,0.0,4.0,0
2017,3,74,0,0.0,2,-18.25,63.5,0.0,3.0,0
2017,3,74,1,0.0,2,-17.5,70.25,0.0,4.0,0
2017,3,74,2,-1.0,2,-14.75,61.75,0.0,2.0,0
2017,3,74,3,1.0,2,-12.0,46.5,0.0,0.0,0
2017,3,74,4,-4.0,2,-10.75,42.75,0.0,0.0,0
2017,3,74,5,-16.0,2,-11.25,47.5,0.0,0.0,0
2017,3,75,0,-3.0,3,-10.0,49.75,0.0,0.0,0
2017,3,75,1,0.0,3,-11.0,56.75,0.0,0.0,0
2017,3,75,2,6.0,3,-9.5,53.5,0.0,0.0,0
2017,3,75,3,-1.0,3,0.30000000000000004,42.75,0.0,0.0,0
2017,3,75,4,-5.0,3,1.6,40.25,0.0,0.0,0
2017,3,75,5,-28.0,3,-6.0,53.5,0.0,0.0,0
2017,3,76,0,-1.0,4,-6.5,64.25,0.0,0.0,0
2017,3,76,1,2.0,4,-6.75,68.75,0.0,0.0,0
2017,3,76,2,1.0,4,-1.0999999999999999,63.75,0.0,0.0,0
2017,3,76,3,-7.0,4,3.1999999999999997,59.5,0.0,0.0,0
2017,3,76,4,-10.0,4,3.35,63.5,0.0,0.0,0
2017,3,76,5,-25.0,4,2.275,72.5,0.0,0.0,0
2017,3,77,0,-5.0,5,2.5749999999999997,61.0,0.0,0.0,0
2017,3,77,1,-1.0,5,2.15,63.5,0.0,0.0,0
2017,3,77,2,0.0,5,0.95,85.0,1.0,2.0,0
2017,3,77,3,-1.0,5,0.7000000000000001,92.0,4.0,0.0,0
2017,3,77,4,-2.0,5,0.725,92.5,4.0,0.0,0
2017,3,77,5,1.0,5,1.45,92.5,4.0,0.0,0
2017,3,78,0,1.0,6,1.125,71.0,0.0,0.0,0
2017,3,78,1,0.0,6,1.225,63.5,0.0,0.0,0
2017,3,78,2,0.0,6,2.3499999999999996,61.5,0.0,0.0,0
2017,3,78,3,-5.0,6,3.5250000000000004,66.5,0.0,0.0,0
2017,3,78,4,1.0,6,2.94,78.2,0.0,0.0,0
2017,3,78,5,-4.0,6,1.8,89.75,0.0,0.0,0
2017,3,79,0,1.0,0,1.425,89.25,0.0,0.0,0
2017,3,79,1,0.0,0,1.375,86.25,0.0,0.0,0
2017,3,79,2,4.0,0,1.825,87.75,0.0,0.0,0
2017,3,79,3,14.0,0,3.975,81.0,0.0,0.0,0
2017,3,79,4,-10.0,0,3.8249999999999997,83.0,0.0,0.0,0
2017,3,79,5,-22.0,0,3.45,88.5,0.0,0.0,0
2017,3,80,0,1.0,1,3.5,89.5,0.0,0.0,0
2017,3,80,1,-1.0,1,3.6500000000000004,85.25,0.0,0.0,0
2017,3,80,2,10.0,1,5.7,74.75,0.0,0.0,0
2017,3,80,3,11.0,1,12.075,22.0,0.0,0.0,0
2017,3,80,4,-15.0,1,6.5249999999999995,42.25,0.0,0.0,0
2017,3,80,5,-22.0,1,-0.5,55.5,1.0,0.0,0
2017,3,81,0,-4.0,2,-10.25,44.5,0.0,0.0,0
2017,3,81,1,0.0,2,-14.5,38.5,0.0,0.0,0
2017,3,81,2,1.0,2,-13.75,31.25,0.0,0.0,0
2017,3,81,3,2.0,2,-9.5,31.5,0.0,0.0,0
2017,3,81,4,-8.0,2,-7.75,35.5,0.0,0.0,0
2017,3,81,5,-33.0,2,-9.75,55.25,0.0,0.0,0
2017,3,82,0,0.0,3,-10.25,62.0,0.0,0.0,0
2017,3,82,1,-1.0,3,-9.25,67.25,0.0,0.0,0
2017,3,82,2,8.0,3,-6.25,63.25,0.0,0.0,0
2017,3,82,3,3.0,3,-2.975,46.75,0.0,0.0,0
2017,3,82,4,-11.0,3,0.95,52.25,0.0,0.0,0
2017,3,82,5,-22.0,3,1.15,68.25,0.0,0.0,0
2017,3,83,0,0.0,4,2.05,68.5,1.0,0.0,0
2017,3,83,1,1.0,4,1.75,87.25,3.0,0.0,0
2017,3,83,2,-1.0,4,2.875,93.25,1.0,0.0,0
2017,3,83,3,-2.0,4,6.3,81.5,0.0,0.0,0
2017,3,83,4,-14.0,4,6.475,80.75,0.0,0.0,0
